Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source,Restricted Access,RD Blends,RD Blends (French),RD Blended with Biodiesel,RD Maximum Biodiesel Level,NPS Unit Name,CNG Station Sells Renewable Natural Gas,LNG Station Sells Renewable Natural Gas,Maximum Vehicle Class,EV Workplace Charging,Funding Sources,EV Total Port Count (Beta),EV CHAdeMO Port Count (Beta),EV J1772 Port Count (Beta),EV CCS Port Count (Beta),EV NEMA 14-50 Port Count (Beta),EV NEMA 515 Port Count (Beta),EV NEMA 520 Port Count (Beta),EV Tesla Port Count (Beta),EV CCS 150+ kW Port Count (Beta)
ELEC,"BROOKCHARGE LB1A 25,27",655 New York Ave.,Near Elevator,Washington,DC,20001,,888-758-4389,T,2022-09-09,TEMPORARILY UNAVAILABLE (Public),24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,38.903804,-77.020937,2024-10-08,155343,2024-10-08 00:52:12 UTC,,,,2020-04-14,,,,,J1772,US,,,,TEMPORAIREMENT SUSPENDU (Public),,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,1,0,1,0,0,0,0,0,0
ELEC,WEST HALF 2 & 3 WEST HALF EV 1,1201 Half St SE,P2 spaces P2-43 + P2-44,Washington,DC,20003,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,38.875646,-77.007631,2024-10-08,163546,2024-10-08 01:01:59 UTC,,,,2020-06-23,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,2,0,2,0,0,0,0,0,0
ELEC,"Walmart 5968 - Georgia Ave, DC",5929 Georgia Ave NW,,Washington,DC,20011,,833-632-2778,E,,Public,24 hours daily,,,,,,1,3,,Electrify America,https://www.electrifyamerica.com/,GPS,38.96148,-77.02679,2024-10-08,163628,2024-10-08 02:43:01 UTC,,,,2020-06-25,,,,,J1772 J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,4,0,1,3,0,0,0,0,3
ELEC,Spring Valley Shopping Center,4851 Massachusetts Ave,,Washington,DC,20016,,888-264-2208,E,,Public,Mon 6:00am - 11:59pm; Tue 6:00am - 11:59pm; Wed 6:00am - 11:59pm; Thu 6:00am - 11:59pm; Fri 6:00am - 11:59pm; Sat 6:00am - 11:59pm; Sun 6:00am - 11:59pm,,,,,,2,,,SHELL_RECHARGE,https://www.shell.us/motorist/electric-vehicle-charging.html,GPS,38.945791,-77.096092,2024-10-08,164012,2024-10-08 02:38:51 UTC,,,,2020-07-02,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,,2,0,2,0,0,0,0,0,0
ELEC,Whole Foods - DC,965 Florida Ave NW,,Washington,DC,20001,,888-998-2546,E,,Public,24 hours daily,,,,,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,38.919526,-77.024665,2024-10-08,164139,2024-10-08 00:18:24 UTC,,,,2020-07-11,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,,2,0,2,0,0,0,0,0,0
ELEC,JBG - The Foundry,1055 Thomas Jefferson St NW,,Washington,DC,20007,,888-998-2546,E,,Public,24 hours daily,,,,,,1,,,Blink Network,http://www.blinkcharging.com/,GPS,38.903686,-77.059528,2024-10-08,164718,2024-10-08 00:13:41 UTC,,,,2020-08-01,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,,1,0,1,0,0,0,0,0,0
ELEC,20 M St. Parking,20 M St. SE,,Washington,DC,20003,,888-998-2546,E,,Public,24 hours daily,,,,,,1,,,Blink Network,http://www.blinkcharging.com/,GPS,38.876829,-77.007855,2024-10-08,164765,2024-10-08 00:08:50 UTC,,,,2020-08-01,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,,1,0,1,0,0,0,0,0,0
ELEC,500 LEnfant Plaza,500 L'Enfant Plaza SW,,Washington,DC,20024,,888-998-2546,E,,Public,24 hours daily,,,,,,4,,,Blink Network,http://www.blinkcharging.com/,GPS,38.883395,-77.0234,2024-10-08,164777,2024-10-08 00:12:00 UTC,,,,2020-08-01,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,,4,0,4,0,0,0,0,0,0
ELEC,JBG 2101 L Street - B1,2101 L Street,,Washington,DC,20037,,888-998-2546,E,,Public,24 hours daily,,,,,,1,,,Blink Network,http://www.blinkcharging.com/,GPS,38.90394,-77.04772,2024-10-08,166968,2024-10-08 00:07:02 UTC,,,,2020-09-22,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,,1,0,1,0,0,0,0,0,0
ELEC,WATERMARK DC STATION 3,1900 Half St SW,Parking Garage WaterMark building split space 1 handicapped access,Washington,DC,20593,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,38.866563,-77.009695,2024-10-08,167157,2024-10-08 01:13:47 UTC,,,,2020-09-29,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,2,0,2,0,0,0,0,0,0
ELEC,City Center Hines,870 9th Street Northwest,,Washington,DC,20001,,800-663-5633,E,,Public,24 hours daily,,,,,,20,,,Blink Network,http://www.blinkcharging.com/,GPS,38.9005843,-77.0244732,2024-10-08,167874,2024-10-08 00:16:12 UTC,,,,2017-10-06,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$0.00-$5.00/Hr Variable Parking Fee,,,,,,,,,,,,,,,,,,,false,,20,0,20,0,0,0,0,0,0
ELEC,Tivoli Square,"1345 Park Rd NW, Tivoli Square,",,Washington,DC,20010,,888-264-2208,E,,Public,Mon 6:00am - 11:59pm; Tue 6:00am - 11:59pm; Wed 6:00am - 11:59pm; Thu 6:00am - 11:59pm; Fri 6:00am - 11:59pm; Sat 6:00am - 11:59pm; Sun 6:00am - 11:59pm,,,,,,2,,,SHELL_RECHARGE,https://www.shell.us/motorist/electric-vehicle-charging.html,GPS,38.930895,-77.031974,2024-10-08,167946,2024-10-08 02:36:27 UTC,,,,2020-10-19,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,,2,0,2,0,0,0,0,0,0
ELEC,M FIRST STATION #1,1000 First St SE,,Washington,DC,20003,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,38.877943,-77.00554,2024-10-08,168255,2024-10-08 01:12:53 UTC,,,,2020-11-11,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,2,0,2,0,0,0,0,0,0
ELEC,"The Residences at the Ritz-Carlton, Washington D.C. - Tesla Destination",1111 23rd St,,Washington,DC,20037,,  877-798-3752,E,,Public,,,,,,,1,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,38.904875,-77.050069,2022-10-06,169189,2023-01-18 15:15:20 UTC,P,,,2015-07-01,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,,1,0,0,0,0,0,0,1,0
ELEC,"The Ritz-Carlton, Georgetown - Tesla Destination",3100 South Street NW,,Washington,DC,20007,,202-912-4100  877-798-3752,E,,Public,,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,38.903413,-77.061943,2022-10-06,169198,2023-01-18 15:15:20 UTC,P,,,2017-06-19,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,,2,0,0,0,0,0,0,2,0
ELEC,Dakota Crossing - Tesla Supercharger,2438 Market Street NE,,Washington,DC,20018,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,,,,,,,12,,Tesla,https://www.tesla.com/supercharger,GPS,38.922189,-76.953047,2024-07-01,169964,2024-08-14 18:58:22 UTC,P,,,2012-11-30,,,,,TESLA,US,,,,Public,,public,,,SHOPPING_MALL,,,,,,,,,,,,,,,,,,,,,,,,,LD,false,,12,0,0,0,0,0,0,12,0
ELEC,The Shops at Park Village,"1535 Alabama Ave, SE",,Washington,DC,20032,,888-264-2208,E,,Public,Mon 6:00am - 11:59pm; Tue 6:00am - 11:59pm; Wed 6:00am - 11:59pm; Thu 6:00am - 11:59pm; Fri 6:00am - 11:59pm; Sat 6:00am - 11:59pm; Sun 6:00am - 11:59pm,,,,,,2,,,SHELL_RECHARGE,https://www.shell.us/motorist/electric-vehicle-charging.html,GPS,38.84524,-76.981366,2024-10-08,170084,2024-10-08 02:36:26 UTC,,,,2020-12-07,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,,2,0,2,0,0,0,0,0,0
ELEC,Giant Food - H St,300 H Street NE,,Washington,DC,20002,,888-264-2208,E,,Public,Mon 6:00am - 11:59pm; Tue 6:00am - 11:59pm; Wed 6:00am - 11:59pm; Thu 6:00am - 11:59pm; Fri 6:00am - 11:59pm; Sat 6:00am - 11:59pm; Sun 6:00am - 11:59pm,,,,,,2,,,SHELL_RECHARGE,https://www.shell.us/motorist/electric-vehicle-charging.html,GPS,38.900508,-77.001776,2024-10-08,171486,2024-10-08 02:36:25 UTC,,,,2021-01-18,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,,2,0,2,0,0,0,0,0,0
ELEC,WASH HARBOUR STATION 2,3000 K St NW,Bottom of garage ramp,Washington,DC,20007,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,38.901724,-77.059446,2024-10-08,171630,2024-10-08 00:55:27 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,National Capital Parks,,,,false,,2,0,2,0,0,0,0,0,0
ELEC,RIVERFRONT DOCK 79 G1 01,79 Potomac Ave SE,"Resident Parking Area, Level G1 spaces 097-098",Washington,DC,20003,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,38.871181,-77.007125,2024-10-08,171849,2024-10-08 00:40:37 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,2,0,2,0,0,0,0,0,0
ELEC,RIVERFRONT DOCK 79 G2 02,79 Potomac Ave SE,"Resident Parking Area, Level G2",Washington,DC,20003,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,38.87116,-77.006955,2024-10-08,171850,2024-10-08 00:38:49 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,2,0,2,0,0,0,0,0,0
ELEC,RIVERFRONT DOCK 79 G1 02,79 Potomac Ave SE,"Resident Parking Area, Level G1 Spaces 095-096",Washington,DC,20003,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,38.871203,-77.007075,2024-10-08,171851,2024-10-08 00:38:47 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,2,0,2,0,0,0,0,0,0
ELEC,1255 22ND ST STATION 1,1255 22nd St NW,,Washington,DC,20037,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,38.906676,-77.048355,2024-10-08,173137,2024-10-08 00:48:05 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,2,0,2,0,0,0,0,0,0
ELEC,1255 22ND ST STATION 4,1255 22nd St NW,,Washington,DC,20037,,888-758-4389,T,2024-04-25,TEMPORARILY UNAVAILABLE (Public),24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,38.906685,-77.04837,2024-10-08,173138,2024-10-08 00:46:05 UTC,,,,2021-01-27,,,,,J1772,US,,,,TEMPORAIREMENT SUSPENDU (Public),,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,1,0,1,0,0,0,0,0,0
ELEC,TOWER COMPANIES 1909K STATION 1,1909 K St NWUS-29,P1 Level Parking Garage - PLEASE NOTE ADDITIONAL PARKING FEES APPLY,Washington,DC,20006,,888-758-4389,T,2024-08-31,TEMPORARILY UNAVAILABLE (Public),24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,38.903002,-77.044173,2024-10-08,173405,2024-10-08 00:53:49 UTC,,,,2021-01-27,,,,,J1772,US,,,,TEMPORAIREMENT SUSPENDU (Public),,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,2,0,2,0,0,0,0,0,0
ELEC,CARR PROPERTIES P1 62EE,1100 15th St NW,,Washington,DC,20005,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,38.903968,-77.034951,2024-10-08,173481,2024-10-08 00:44:49 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,2,0,2,0,0,0,0,0,0
ELEC,CARR PROPERTIES P1 62F1,1100 15th St NW,,Washington,DC,20005,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,38.903976,-77.034963,2024-10-08,173482,2024-10-08 00:44:49 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,2,0,2,0,0,0,0,0,0
ELEC,CARR PROPERTIES P2 6256,1100 15th St NW,,Washington,DC,20005,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,38.903969,-77.034963,2024-10-08,173483,2024-10-08 00:44:49 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,2,0,2,0,0,0,0,0,0
ELEC,CARR PROPERTIES P3 62E1,1100 15th St NW,,Washington,DC,20005,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,38.90393,-77.034964,2024-10-08,173484,2024-10-08 00:44:49 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,2,0,2,0,0,0,0,0,0
ELEC,CARR PROPERTIES P2 5A9F,1100 15th St NW,,Washington,DC,20005,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,38.903977,-77.034947,2024-10-08,173485,2024-10-08 00:43:53 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,1,0,1,0,0,0,0,0,0
ELEC,CARR PROPERTIES P3 5A5C,1100 15th St NW,,Washington,DC,20005,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,38.903941,-77.034977,2024-10-08,173486,2024-10-08 00:43:53 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,1,0,1,0,0,0,0,0,0
ELEC,CARR PROPERTIES P3 553A,1100 15th St NW,,Washington,DC,20005,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,38.903926,-77.034959,2024-10-08,173487,2024-10-08 00:43:51 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,1,0,1,0,0,0,0,0,0
ELEC,CARR PROPERTIES P2 5774,1100 15th St NW,,Washington,DC,20005,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,38.903987,-77.034926,2024-10-08,173488,2024-10-08 00:43:51 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,1,0,1,0,0,0,0,0,0
ELEC,CARR PROPERTIES P1 652A,1100 15th St NW,,Washington,DC,20005,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,38.90397,-77.034989,2024-10-08,173489,2024-10-08 00:45:09 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,2,0,2,0,0,0,0,0,0
ELEC,CARR PROPERTIES P3 652B,1100 15th St NW,,Washington,DC,20005,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,38.903974,-77.034952,2024-10-08,173490,2024-10-08 00:45:09 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,2,0,2,0,0,0,0,0,0
ELEC,WEST HALF 2 & 3 1900 N ST 2,1900 N St NW,Garage Level G1,Washington,DC,20036,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,38.907185,-77.043714,2024-10-08,174851,2024-10-08 01:06:07 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,2,0,2,0,0,0,0,0,0
ELEC,WEST HALF 2 & 3 1900 N ST 4,1900 N St NW,Garage Level G1,Washington,DC,20036,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,38.907196,-77.043603,2024-10-08,174852,2024-10-08 01:06:07 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,2,0,2,0,0,0,0,0,0
ELEC,WEST HALF 2 & 3 1900 N ST 7,1900 N St NW,Garage Level G1,Washington,DC,20036,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,38.907191,-77.043798,2024-10-08,174853,2024-10-08 01:06:07 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,2,0,2,0,0,0,0,0,0
ELEC,WEST HALF 2 & 3 1900 N ST 5,1900 N St NW,Garage Level G1,Washington,DC,20036,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,38.907192,-77.043647,2024-10-08,174854,2024-10-08 01:06:07 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,2,0,2,0,0,0,0,0,0
ELEC,WEST HALF 2 & 3 1900 N ST 3,1900 N St NW,Garage Level G1,Washington,DC,20036,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,38.907181,-77.043678,2024-10-08,174855,2024-10-08 01:06:07 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,1,0,1,0,0,0,0,0,0
ELEC,WEST HALF 2 & 3 1900 N ST 1,1900 N St NW,Garage Level G1,Washington,DC,20036,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,38.907191,-77.043765,2024-10-08,174856,2024-10-08 01:06:07 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,2,0,2,0,0,0,0,0,0
ELEC,77 H CHARGING CHARGER 2,99 H St NW,,Washington,DC,20001,,888-758-4389,T,2022-09-09,TEMPORARILY UNAVAILABLE (Public),24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,38.900417,-77.01193,2024-10-08,175223,2024-10-08 01:08:33 UTC,,,,2021-01-27,,,,,J1772,US,,,,TEMPORAIREMENT SUSPENDU (Public),,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,2,0,2,0,0,0,0,0,0
ELEC,THE BATLEY UMDISTRICT EV1,1270 4th St NE,"1270-80 4th St NE Parking Garage - vehicle entry rear of building - under La Cosecha, Batley",Washington,DC,20002,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,38.90874,-76.999695,2024-10-08,175224,2024-10-08 00:45:29 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,2,0,2,0,0,0,0,0,0
ELEC,THE BATLEY UMDISTRICT EV2,1270 4th St NE,"1270-80 4th St NE Parking Garage - vehicle entry rear of building - under La Cosecha, Batley",Washington,DC,20002,,888-758-4389,T,2024-02-27,TEMPORARILY UNAVAILABLE (Public),24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,38.908916,-76.99973,2024-10-08,175225,2024-10-08 00:45:29 UTC,,,,2021-01-27,,,,,J1772,US,,,,TEMPORAIREMENT SUSPENDU (Public),,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,2,0,2,0,0,0,0,0,0
ELEC,"BROOKCHARGE LB1A 31,33",655 New York Ave.,Right Side if Front Entrance,Washington,DC,20001,,888-758-4389,T,2022-09-09,TEMPORARILY UNAVAILABLE (Public),24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,38.90383,-77.02104,2024-10-08,175522,2024-10-08 00:52:11 UTC,,,,2021-01-27,,,,,J1772,US,,,,TEMPORAIREMENT SUSPENDU (Public),,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,1,0,1,0,0,0,0,0,0
ELEC,"BROOKCHARGE LB1B 39,41",655 New York Ave.,Near Bikes Storage,Washington,DC,20001,,888-758-4389,T,2022-09-09,TEMPORARILY UNAVAILABLE (Public),24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,38.903801,-77.021039,2024-10-08,175523,2024-10-08 00:52:10 UTC,,,,2021-01-27,,,,,J1772,US,,,,TEMPORAIREMENT SUSPENDU (Public),,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,1,0,1,0,0,0,0,0,0
ELEC,"BROOKCHARGE LB1A35,37,39,41",655 New York Ave.,Right Side of the Main Entry,Washington,DC,20001,,888-758-4389,T,2022-09-09,TEMPORARILY UNAVAILABLE (Public),24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,38.903935,-77.021111,2024-10-08,175524,2024-10-08 00:51:54 UTC,,,,2021-01-27,,,,,J1772,US,,,,TEMPORAIREMENT SUSPENDU (Public),,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,2,0,2,0,0,0,0,0,0
ELEC,"BROOKCHARGE LB1B23,25,27,29",655 New York Ave.,,Washington,DC,20001,,888-758-4389,T,2022-09-09,TEMPORARILY UNAVAILABLE (Public),24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,38.90381,-77.021025,2024-10-08,175526,2024-10-08 00:51:53 UTC,,,,2021-01-27,,,,,J1772,US,,,,TEMPORAIREMENT SUSPENDU (Public),,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,2,0,2,0,0,0,0,0,0
ELEC,WATERMARK DC STATION 2,1900 Half St SW,Parking Garage WaterMark building,Washington,DC,20593,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,38.866546,-77.009952,2024-10-08,181430,2024-10-08 01:13:45 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,2,0,2,0,0,0,0,0,0
ELEC,WATERMARK DC STATION 6,1900 Half St SW,Parking garage WaterMark building,Washington,DC,20593,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,38.866563,-77.009899,2024-10-08,181431,2024-10-08 01:13:45 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,2,0,2,0,0,0,0,0,0
ELEC,WATERMARK DC STATION 4,1900 Half St SW,Parking Garage WaterMark building split space 1 handicapped access,Washington,DC,20593,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,38.866563,-77.009813,2024-10-08,181432,2024-10-08 01:13:45 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,2,0,2,0,0,0,0,0,0
ELEC,WATERMARK DC STATION 5,1900 Half St SW,Parking garage WaterMark building handicapped van,Washington,DC,20593,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,38.866563,-77.009867,2024-10-08,181433,2024-10-08 01:13:44 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,2,0,2,0,0,0,0,0,0
ELEC,WATERMARK DC STATION 1,1900 Half St SW,Parking Garage WaterMark building,Washington,DC,20593,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,38.866571,-77.00977,2024-10-08,181434,2024-10-08 01:13:44 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,2,0,2,0,0,0,0,0,0
ELEC,THE BATLEY BATLEY1 B2,1270 4th St NE,,Washington,DC,20002,,888-758-4389,T,2023-09-08,TEMPORARILY UNAVAILABLE (Public),24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,38.908485,-77.00006,2024-10-08,182547,2024-10-08 00:45:29 UTC,,,,2021-01-27,,,,,J1772,US,,,,TEMPORAIREMENT SUSPENDU (Public),,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,2,0,2,0,0,0,0,0,0
