Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source,Restricted Access,RD Blends,RD Blends (French),RD Blended with Biodiesel,RD Maximum Biodiesel Level,NPS Unit Name,CNG Station Sells Renewable Natural Gas,LNG Station Sells Renewable Natural Gas,Maximum Vehicle Class,EV Workplace Charging,Funding Sources,EV Total Port Count (Beta),EV CHAdeMO Port Count (Beta),EV J1772 Port Count (Beta),EV CCS Port Count (Beta),EV NEMA 14-50 Port Count (Beta),EV NEMA 515 Port Count (Beta),EV NEMA 520 Port Count (Beta),EV Tesla Port Count (Beta),EV CCS 150+ kW Port Count (Beta)
ELEC,El Rodeo Mexican Restaurant,2032 W Main St,,Salem,VA,24153,,540-387-4045,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,,,,2,,,Non-Networked,,GPS,37.2874622367223,-80.0936224248591,2022-02-10,205527,2022-02-10 19:42:29 UTC,P,,,2022-01-24,,,,,J1772,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,RESTAURANT,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,,2,0,2,0,0,0,0,0,0
ELEC,Shelor Chevrolet,2265 Roanoke St,,Christiansburg,VA,24073,,540-251-7615,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,,,,1,,,Non-Networked,,GPS,37.1351237162989,-80.3639672878592,2022-02-10,205528,2022-02-10 19:42:29 UTC,P,,,2022-01-24,,,,,J1772,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,CAR_DEALER,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,,1,0,1,0,0,0,0,0,0
ELEC,Montgomery County Government Center,755 Roanoke St,,Christiansburg,VA,24073,,540-394-2120,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,,,,2,,,Non-Networked,,GPS,37.1307863464426,-80.3934729953139,2022-02-10,205529,2022-02-10 19:42:29 UTC,P,,,2022-01-24,,,,,J1772,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,MUNI_GOV,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,,2,0,2,0,0,0,0,0,0
ELEC,Gigi's Cupcakes,210 Laurel St NE,,Christiansburg,VA,24073,,,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,,,,2,,,Non-Networked,,GPS,37.16316026276,-80.4188552025339,2022-02-10,205530,2022-02-10 19:42:29 UTC,P,,,2022-01-24,,,,,J1772,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,RESTAURANT,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,,2,0,2,0,0,0,0,0,0
ELEC,Hume Center for National Security and Technology,1311 Research Center Dr,,Blacksburg,VA,24060,,,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,,,,2,,,Non-Networked,,GPS,37.2076379654743,-80.4192812918064,2022-02-10,205532,2022-02-10 19:42:29 UTC,P,,,2022-01-24,,,,,J1772,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,PARKING_LOT,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,,2,0,2,0,0,0,0,0,0
ELEC,Hethwood Recreation Center,2210 Tall Oaks Dr,,Blacksburg,VA,24060,,,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,,,,1,,,Non-Networked,,GPS,37.2173909570292,-80.4473980989607,2022-02-10,205533,2022-02-10 19:42:29 UTC,P,,,2022-01-24,,,,,J1772,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,REC_SPORTS_FACILITY,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,,1,0,1,0,0,0,0,0,0
ELEC,Campus Automotive,1208 N Main St,,Blacksburg,VA,24060,,540-951-7398,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,,,,2,,,Non-Networked,,GPS,37.2419859952308,-80.4173270792459,2022-02-10,205534,2022-02-10 19:42:29 UTC,P,,,2022-01-24,,,,,J1772,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,AUTO_REPAIR,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,,2,0,2,0,0,0,0,0,0
ELEC,Dancing Bear Inn,203 E Laurel Ave,,Damascus,VA,24236,,276-475-8778,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,,,,2,,,Non-Networked,,GPS,36.6349186263446,-81.7869047829542,2022-02-10,205535,2024-09-06 13:52:11 UTC,P,,,2022-01-24,,,,,J1772,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,HOTEL,,,,,,,,,,,,,,,,,false,,,,,Appalachian National Scenic Trail,,,LD,false,,2,0,2,0,0,0,0,0,0
ELEC,TOWNEPLACE SUITES BY MARRIOTT,5 Caroline Dr,,Front Royal,VA,22630,,866-816-7584,E,,Public,24 hours daily,,,,,,2,,,EV Connect,http://evconnect.com/,GPS,38.965716,-78.18715,2024-10-07,205821,2024-10-07 02:53:42 UTC,,,,2022-02-04,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,2,0,2,0,0,0,0,0,0
ELEC,Reston Station,1900 Reston Station Boulevard,,Reston,VA,20190,,800-663-5633,E,,Public,24 hours daily,,,,,,4,,,Blink Network,http://www.blinkcharging.com/,GPS,38.9484462,-77.337535,2024-10-08,205900,2024-10-08 00:10:56 UTC,,,,2019-03-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,FREE,,,,,,,,,,,,,,,,,,,false,,4,0,4,0,0,0,0,0,0
ELEC,MCCOART BLDG #9-10,1 County Complex Ct,,Woodbridge,VA,22192,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,38.679197,-77.353616,2024-10-07,205929,2024-10-07 01:29:31 UTC,,,,2022-02-05,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,2,0,2,0,0,0,0,0,0
ELEC,MCCOART BLDG #3-4,1 County Complex Ct,,Woodbridge,VA,22192,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,38.679362,-77.353816,2024-10-07,205930,2024-10-07 01:29:31 UTC,,,,2022-02-05,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,2,0,2,0,0,0,0,0,0
ELEC,MCCOART BLDG #7-8,1 County Complex Ct,,Woodbridge,VA,22192,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,38.679226,-77.353653,2024-10-07,205931,2024-10-07 01:29:31 UTC,,,,2022-02-05,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,2,0,2,0,0,0,0,0,0
ELEC,MCCOART BLDG #5-6,1 County Complex Ct,,Woodbridge,VA,22192,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,38.679338,-77.353793,2024-10-07,205932,2024-10-07 01:29:32 UTC,,,,2022-02-05,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,2,0,2,0,0,0,0,0,0
ELEC,MCCOART BLDG #1-2,1 County Complex Ct,,Woodbridge,VA,22192,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,38.679504,-77.35393,2024-10-07,205933,2024-10-07 01:29:34 UTC,,,,2022-02-05,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,2,0,2,0,0,0,0,0,0
ELEC,Hampton Inn & Suites,1150 Motel Drive,,Woodstock,VA,22664,,888-998-2546,E,,Public,24 hours daily,,,,,,6,,,Blink Network,http://www.blinkcharging.com/,GPS,38.868347,-78.52863,2024-10-08,206129,2024-10-08 00:18:32 UTC,,,,2022-02-10,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,,6,0,6,0,0,0,0,0,0
ELEC,HARBORS HARBORS #3,1 Colley Ave,,Norfolk,VA,23510,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,36.856308,-76.304837,2024-10-07,206145,2024-10-07 01:27:24 UTC,,,,2022-02-11,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,1,0,1,0,0,0,0,0,0
ELEC,WATERVIEW RES 1 STATION2,Arlington (Rosslyn),2nd floor ( Residential parking),Arlington,VA,22209,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,38.897221,-77.070423,2024-10-07,206309,2024-10-07 01:31:57 UTC,,,,2022-02-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,1,0,1,0,0,0,0,0,0
ELEC,WATERVIEW RES 1 STATION1,1919 N Lynn St,3rd floor (Residential parking),Arlington,VA,22209,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,38.897853,-77.069776,2024-10-07,206310,2024-10-07 01:31:58 UTC,,,,2022-02-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,1,0,1,0,0,0,0,0,0
ELEC,TATTERSALL TATTERSALL 1,505 Cap Stone Arch,,Chesapeake,VA,23323,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,36.71612,-76.305569,2024-10-07,206387,2024-10-07 01:33:27 UTC,,,,2022-02-15,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,2,0,2,0,0,0,0,0,0
ELEC,TATTERSALL TATTERSALL 2,505 Cap Stone Arch,,Chesapeake,VA,23323,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,36.716059,-76.305544,2024-10-07,206388,2024-10-07 01:33:27 UTC,,,,2022-02-15,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,2,0,2,0,0,0,0,0,0
ELEC,HARBORS HARBOR #2,1 Colley Ave,,Norfolk,VA,23510,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,36.856697,-76.304328,2024-10-07,206426,2024-10-07 01:27:24 UTC,,,,2022-02-16,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,2,0,2,0,0,0,0,0,0
ELEC,THE CURRENT STATION 12,424 Hull St,,Richmond,VA,23224,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.523798,-77.438107,2024-10-07,206427,2024-10-07 01:27:42 UTC,,,,2022-02-16,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,2,0,2,0,0,0,0,0,0
ELEC,Founders Row Parking Garage,110 Founders Ave,,Falls Church,VA,22046,,800-663-5633,E,,Public,24 hours daily,,,,,,10,,,Blink Network,http://www.blinkcharging.com/,GPS,38.8861125,-77.1772737,2024-10-08,206693,2024-10-08 00:25:54 UTC,,,,2021-03-22,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"$0.00-$2.00/Hr Variable Parking Fee, $0.25-$2.00/kWh Variable Energy Fee",,,,,,,,,,,,,,,,,,,false,,10,0,10,0,0,0,0,0,0
ELEC,CMA CGM STATION CMA CGM #2,5701 Lake Wright Dr,,Norfolk,VA,23502,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,36.878012,-76.20975,2024-10-07,206890,2024-10-07 01:32:48 UTC,,,,2022-02-23,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,2,0,2,0,0,0,0,0,0
ELEC,Center of Excellence (Lab - For Testing Purpose Only),21660 Red Rum Dr,,Ashburn,VA,20147,,833-632-2778,E,,Public,24 hours daily,,,,,,2,22,,Electrify America,https://www.electrifyamerica.com/,GPS,39.01712,-77.47907,2024-10-07,207376,2024-10-07 02:45:19 UTC,,,,2022-03-01,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,24,5,2,22,0,0,0,0,22
ELEC,HRC STATION 1,4042 Santoro Pl,,Suffolk,VA,23435,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,36.875702,-76.419284,2024-10-07,207487,2024-10-07 01:29:33 UTC,,,,2022-03-03,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,2,0,2,0,0,0,0,0,0
ELEC,HRC STATION 2,4042 Santoro Pl,,Suffolk,VA,23435,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,36.875702,-76.419293,2024-10-07,207488,2024-10-07 01:29:33 UTC,,,,2022-03-03,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,2,0,2,0,0,0,0,0,0
ELEC,CURVE 6100 CURVE6100 APTS,6100 Lincolnia Rd,"Contact 202-929-3068 for questions. Resident discounts available, ask about our apartment homes.",Alexandria,VA,22312,,888-758-4389,E,,Public,Mon 8:00am - 6:00pm; Tue 8:00am - 6:00pm; Wed 8:00am - 6:00pm; Thu 8:00am - 6:00pm; Fri 8:00am - 6:00pm; Sat 8:00am - 6:00pm; Sun 8:00am - 6:00pm,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,38.817357,-77.137726,2024-10-07,207662,2024-10-07 01:34:12 UTC,,,,2022-03-05,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,2,0,2,0,0,0,0,0,0
ELEC,JBG - 800 Glebe,800 N. Glebe Rd,,Arlington,VA,22203,,888-998-2546,T,2023-09-11,TEMPORARILY UNAVAILABLE (Public),24 hours daily,,,,,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,38.880241,-77.114669,2024-10-08,211763,2024-10-08 00:13:59 UTC,,,,2022-03-15,,,,,J1772,US,,,,TEMPORAIREMENT SUSPENDU (Public),,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,,2,0,2,0,0,0,0,0,0
ELEC,ARLINGTON CO. LB AQUATICS 3,333 Long Bridge Drive,,Arlington,VA,22202,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,38.870146,-77.043907,2024-10-07,211827,2024-10-07 01:27:31 UTC,,,,2022-03-17,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,2,0,2,0,0,0,0,0,0
ELEC,ARLINGTON CO. LB AQUATICS 1,333 Long Bridge Drive,,Arlington,VA,22202,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,38.870263,-77.043853,2024-10-07,211828,2024-10-07 01:28:04 UTC,,,,2022-03-17,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,2,0,2,0,0,0,0,0,0
ELEC,ARLINGTON CO. LB AQUATICS 4,333 Long Bridge Drive,,Arlington,VA,22202,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,38.870146,-77.044025,2024-10-07,211829,2024-10-07 01:28:23 UTC,,,,2022-03-17,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,2,0,2,0,0,0,0,0,0
ELEC,ARLINGTON CO. LB AQUATICS 2,333 Long Bridge Drive,,Arlington,VA,22202,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,38.870262,-77.043996,2024-10-07,211830,2024-10-07 01:28:24 UTC,,,,2022-03-17,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,2,0,2,0,0,0,0,0,0
ELEC,WOLF TRAP BARNS@WOLF TRAP,1645 Trap Rd,,Vienna,VA,22182,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,38.933,-77.264849,2024-10-07,212130,2024-10-07 01:33:57 UTC,,,,2022-03-22,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,Wolf Trap National Park for the Performing Arts,,,,false,,2,0,2,0,0,0,0,0,0
ELEC,WOLF TRAP WOLF TRAP 2,1551 Trap Rd,,Vienna,VA,22182,,888-758-4389,T,2024-10-06,TEMPORARILY UNAVAILABLE (Public),24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,38.936462,-77.26462,2024-10-07,212131,2024-10-07 01:33:59 UTC,,,,2022-03-22,,,,,J1772,US,,,,TEMPORAIREMENT SUSPENDU (Public),,public,,,,,,,,,,,,,,,,,,,,,,,,,Wolf Trap National Park for the Performing Arts,,,,false,,2,0,2,0,0,0,0,0,0
ELEC,WOLF TRAP WOLF TRAP 1,1551 Trap Rd,,Vienna,VA,22182,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,38.93647,-77.264556,2024-10-07,212133,2024-10-07 01:34:11 UTC,,,,2022-03-22,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,Wolf Trap National Park for the Performing Arts,,,,false,,2,0,2,0,0,0,0,0,0
ELEC,RCUOA CHARGER ROTONDA 1,8360 Greensboro Dr,,McLean,VA,22102,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,38.928065,-77.233868,2024-10-08,212201,2024-10-08 00:50:39 UTC,,,,2022-03-23,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,2,0,2,0,0,0,0,0,0
ELEC,North Point Village Center VA Baskin Robbins,1452 Reston Pkwy,,Reston,VA,20194,,888-264-2208,E,,Public,Mon 6:00am - 11:59pm; Tue 6:00am - 11:59pm; Wed 6:00am - 11:59pm; Thu 6:00am - 11:59pm; Fri 6:00am - 11:59pm; Sat 6:00am - 11:59pm; Sun 6:00am - 11:59pm,,,,,,2,,,SHELL_RECHARGE,https://www.shell.us/motorist/electric-vehicle-charging.html,GPS,38.979437,-77.349441,2024-10-07,212521,2024-10-07 02:36:47 UTC,,,,2022-03-25,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,,2,0,2,0,0,0,0,0,0
ELEC,Centro Arlington,950 S George Mason Drive,,Arlington,VA,22204,,888-264-2208,E,,Public,Mon 6:00am - 11:59pm; Tue 6:00am - 11:59pm; Wed 6:00am - 11:59pm; Thu 6:00am - 11:59pm; Fri 6:00am - 11:59pm; Sat 6:00am - 11:59pm; Sun 6:00am - 11:59pm,,,,,,2,,,SHELL_RECHARGE,https://www.shell.us/motorist/electric-vehicle-charging.html,GPS,38.859441,-77.102958,2024-10-07,212527,2024-10-07 02:37:02 UTC,,,,2021-12-09,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,,2,0,2,0,0,0,0,0,0
ELEC,Wegmans Dulles 28 Centre,45131 Columbia Place,,Sterling,VA,20166,,888-264-2208,E,,Public,Mon 6:00am - 11:59pm; Tue 6:00am - 11:59pm; Wed 6:00am - 11:59pm; Thu 6:00am - 11:59pm; Fri 6:00am - 11:59pm; Sat 6:00am - 11:59pm; Sun 6:00am - 11:59pm,,,,,,2,,,SHELL_RECHARGE,https://www.shell.us/motorist/electric-vehicle-charging.html,GPS,39.007359,-77.439654,2024-10-07,212529,2024-10-07 02:38:23 UTC,,,,2019-11-18,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,,2,0,2,0,0,0,0,0,0
ELEC,Falls Plaza West Shopping Center,1230 West Broad Street,,Falls Church,VA,22046,,888-264-2208,E,,Public,Mon 6:00am - 11:59pm; Tue 6:00am - 11:59pm; Wed 6:00am - 11:59pm; Thu 6:00am - 11:59pm; Fri 6:00am - 11:59pm; Sat 6:00am - 11:59pm; Sun 6:00am - 11:59pm,,,,,,2,,,SHELL_RECHARGE,https://www.shell.us/motorist/electric-vehicle-charging.html,GPS,38.894857,-77.189292,2024-10-07,212534,2024-10-07 02:35:07 UTC,,,,2021-10-08,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,,2,0,2,0,0,0,0,0,0
ELEC,Graham Park Plaza,7235 Arlington Blvd,,Falls Church,VA,22042,,888-264-2208,E,,Public,Mon 6:00am - 11:59pm; Tue 6:00am - 11:59pm; Wed 6:00am - 11:59pm; Thu 6:00am - 11:59pm; Fri 6:00am - 11:59pm; Sat 6:00am - 11:59pm; Sun 6:00am - 11:59pm,,,,,,2,,,SHELL_RECHARGE,https://www.shell.us/motorist/electric-vehicle-charging.html,GPS,38.864994,-77.195752,2024-10-07,212535,2024-10-07 02:35:31 UTC,,,,2021-08-03,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,,2,0,2,0,0,0,0,0,0
ELEC,Giant Food - East Glebe,621 East Glebe Street,,Alexandria,VA,22305,,888-264-2208,E,,Public,Mon 6:00am - 11:59pm; Tue 6:00am - 11:59pm; Wed 6:00am - 11:59pm; Thu 6:00am - 11:59pm; Fri 6:00am - 11:59pm; Sat 6:00am - 11:59pm; Sun 6:00am - 11:59pm,,,,,,2,,,SHELL_RECHARGE,https://www.shell.us/motorist/electric-vehicle-charging.html,GPS,38.832063,-77.049906,2024-10-07,212539,2024-10-07 02:35:16 UTC,,,,2021-11-30,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,,2,0,2,0,0,0,0,0,0
ELEC,The Giant Company 6558,409 N. McNeil Rd,,Berryville,VA,22611,,888-264-2208,E,,Public,Mon 6:00am - 11:59pm; Tue 6:00am - 11:59pm; Wed 6:00am - 11:59pm; Thu 6:00am - 11:59pm; Fri 6:00am - 11:59pm; Sat 6:00am - 11:59pm; Sun 6:00am - 11:59pm,,,,,,2,,,SHELL_RECHARGE,https://www.shell.us/motorist/electric-vehicle-charging.html,GPS,39.158678,-77.980646,2024-10-07,212551,2024-10-07 02:35:28 UTC,,,,2022-02-24,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,,2,0,2,0,0,0,0,0,0
ELEC,Westminster Canterbury,3100 Shore Drive,,Virginia Beach,VA,23451,,800-663-5633,E,,Public,24 hours daily,,,,,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,36.9109468,-76.0799365,2024-10-08,212681,2024-10-08 00:25:58 UTC,,,,2021-02-08,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"$1.00/Hr Parking Fee , $0.07/kWh Energy Fee",,,,,,,,,,,,,,,,,,,false,,2,0,2,0,0,0,0,0,0
ELEC,"BOA Alexandria VA9-666 (Alexandria, VA)",600 N. WASHINGTON ST.,,Alexandria,VA,22314,,833-632-2778,E,,Public,24 hours daily,,,,,,,4,,Electrify America,https://www.electrifyamerica.com/,GPS,38.81116,-77.04632,2024-10-07,212731,2024-10-07 02:43:04 UTC,,,,2022-03-25,,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,4,0,0,4,0,0,0,0,4
ELEC,Royal Farms - Tesla Supercharger,4317  Lankford Highway,,Exmore,VA,23350,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,A D Debit M V,,,,,,4,,Tesla,https://www.tesla.com/supercharger,GPS,37.51609,-75.83175,2024-07-01,212744,2024-08-14 18:58:22 UTC,P,,,2022-03-18,,,,,TESLA,US,,,,Public,,public,,,GAS_STATION,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,,4,0,0,0,0,0,0,4,0
ELEC,STERLING BMW STATION JAMAL,21710 Auto World Cir,,Sterling,VA,20166,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.012515,-77.440932,2024-10-07,213054,2024-10-07 01:35:01 UTC,,,,2022-03-30,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,2,0,2,0,0,0,0,0,0
ELEC,STERLING BMW STATION SINDI,21710 Auto World Cir,,Sterling,VA,20166,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.012467,-77.440899,2024-10-07,213055,2024-10-07 01:35:02 UTC,,,,2022-03-30,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,2,0,2,0,0,0,0,0,0
ELEC,STERLING BMW STATION SUZY Q,21710 Auto World Cir,,Sterling,VA,20166,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.012432,-77.440865,2024-10-07,213056,2024-10-07 01:35:02 UTC,,,,2022-03-30,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,2,0,2,0,0,0,0,0,0
ELEC,JBG - Tesla Supercharger,15201 Potomac Town Place,,Woodbridge,VA,22191,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,A D Debit M V,,,,,,12,,Tesla,https://www.tesla.com/supercharger,GPS,38.62924,-77.28939,2024-07-01,213147,2024-08-14 18:58:22 UTC,P,,,2022-03-27,,,,,TESLA,US,,,,Public,,public,,,SHOPPING_CENTER,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,,12,0,0,0,0,0,0,12,0
ELEC,Residence Inn Arlington - Ballston,650 N Quincy Street,,Arlington,VA,22203,,800-663-5633,E,,Public,24 hours daily,,,,,,1,,,Blink Network,http://www.blinkcharging.com/,GPS,38.8793867,-77.10758190000001,2024-10-08,213170,2024-10-08 00:18:55 UTC,,,,2012-02-07,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$1.00/Hr Parking Fee,,,,,,,,,,,,,,,,,,,false,,1,0,1,0,0,0,0,0,0
